customer_id,loan_id,loan_type,loan_amount,interest_rate,loan_term,employment_type,income_level,credit_score,gender,marital_status,education_level,application_date,approval_date,disbursement_date,due_date,default_status
CUST-00001598,LN00003407,Education Loan,71080,0.086273086,18,Full-time,High,726,Female,Single,Bachelor,22-09-2021,01-10-2021,13-10-2021,24-01-2022,TRUE
CUST-00002429,LN00002775,Personal Loan,38744,0.053359824,22,Self-employed,High,616,Male,Divorced,Master,11-08-2021,15-08-2021,28-08-2021,05-01-2022,FALSE
CUST-00002996,LN00004633,Home Loan,46543,0.095959115,51,Self-employed,Medium,778,Male,Single,Master,15-01-2019,10-02-2019,19-02-2019,15-04-2019,FALSE
CUST-00000313,LN00000492,Home Loan,93193,0.083788533,49,Part-time,High,720,Female,Divorced,High School,31-10-2020,26-11-2020,28-11-2020,08-02-2021,FALSE
CUST-00002443,LN00001860,Home Loan,37187,0.100767981,51,Self-employed,Low,568,Female,Single,High School,23-12-2018,26-12-2018,03-01-2019,21-05-2019,FALSE
CUST-00003982,LN00002340,Personal Loan,8239,0.086662975,13,Full-time,High,780,Female,Single,High School,23-03-2020,11-04-2020,25-04-2020,25-07-2020,FALSE
CUST-00004076,LN00000592,Education Loan,15489,0.096519844,59,Self-employed,Low,562,Female,Divorced,Bachelor,11-05-2018,03-06-2018,16-06-2018,07-08-2018,FALSE
CUST-00000004,LN00002735,Personal Loan,59017,0.08699818,50,Self-employed,Low,725,Female,Married,Master,24-07-2018,27-07-2018,05-08-2018,06-11-2018,FALSE
CUST-00004205,LN00001493,Car Loan,62877,0.100193386,21,Part-time,High,465,Female,Divorced,Bachelor,30-12-2021,11-01-2022,24-01-2022,05-05-2022,FALSE
CUST-00000886,LN00000948,Education Loan,44125,0.08783376,55,Self-employed,Low,727,Female,Single,Bachelor,12-11-2018,27-11-2018,01-12-2018,23-05-2019,FALSE
CUST-00004189,LN00001576,Personal Loan,50922,0.078531271,28,Full-time,Low,696,Female,Divorced,Master,27-08-2019,06-09-2019,15-09-2019,11-02-2020,FALSE
CUST-00000192,LN00000683,Education Loan,95074,0.114086521,18,Full-time,Low,515,Female,Single,PhD,30-08-2021,17-09-2021,01-10-2021,08-11-2021,FALSE
CUST-00002381,LN00000629,Personal Loan,33049,0.093335557,51,Full-time,High,406,Male,Divorced,PhD,01-05-2019,18-05-2019,01-06-2019,04-07-2019,TRUE
CUST-00001236,LN00004689,Car Loan,38131,0.088606166,50,Full-time,High,397,Male,Divorced,Master,21-04-2018,16-05-2018,24-05-2018,31-07-2018,FALSE
CUST-00003279,LN00004483,Car Loan,43944,0.060855434,15,Part-time,Low,781,Female,Divorced,PhD,06-08-2021,06-08-2021,15-08-2021,27-10-2021,FALSE
CUST-00004723,LN00004748,Car Loan,74963,0.060675386,46,Part-time,Medium,798,Female,Married,High School,04-09-2018,24-09-2018,29-09-2018,08-12-2018,FALSE
CUST-00003034,LN00002241,Home Loan,25285,0.084390732,58,Full-time,Low,529,Female,Divorced,Master,16-02-2019,19-02-2019,24-02-2019,07-04-2019,FALSE
CUST-00004669,LN00003755,Car Loan,38626,0.082182818,47,Full-time,High,556,Male,Divorced,Bachelor,27-07-2019,21-08-2019,29-08-2019,12-12-2019,FALSE
CUST-00002404,LN00000101,Home Loan,43808,0.070788162,42,Self-employed,Low,342,Male,Married,High School,26-03-2019,03-04-2019,15-04-2019,01-10-2019,FALSE
CUST-00004292,LN00001094,Education Loan,89464,0.08211474,36,Self-employed,Low,541,Female,Married,Bachelor,07-06-2020,15-06-2020,24-06-2020,16-08-2020,FALSE
CUST-00000262,LN00002492,Education Loan,54871,0.103829404,52,Self-employed,High,394,Female,Single,PhD,04-07-2022,14-07-2022,28-07-2022,13-10-2022,FALSE
CUST-00002370,LN00003773,Education Loan,20198,0.090431037,24,Self-employed,High,487,Female,Single,Master,15-12-2021,19-12-2021,31-12-2021,08-05-2022,FALSE
CUST-00002468,LN00000433,Personal Loan,20758,0.062884872,29,Self-employed,Medium,684,Female,Divorced,High School,24-11-2021,14-12-2021,18-12-2021,17-02-2022,TRUE
CUST-00001935,LN00000537,Personal Loan,16254,0.078327368,32,Full-time,Low,699,Male,Single,Master,19-01-2022,24-01-2022,26-01-2022,17-03-2022,FALSE
CUST-00004428,LN00000601,Home Loan,45238,0.067925503,59,Self-employed,Low,805,Male,Divorced,High School,14-01-2020,02-02-2020,04-02-2020,07-05-2020,FALSE
CUST-00001260,LN00001667,Home Loan,2252,0.074184501,12,Self-employed,Low,466,Female,Married,High School,05-05-2018,02-06-2018,03-06-2018,23-11-2018,FALSE
CUST-00004777,LN00002756,Home Loan,40764,0.073795765,47,Self-employed,Medium,424,Female,Married,High School,05-10-2022,10-10-2022,11-10-2022,07-02-2023,FALSE
CUST-00002055,LN00000319,Personal Loan,78709,0.072835316,19,Part-time,Medium,386,Male,Divorced,Master,29-07-2020,05-08-2020,18-08-2020,24-10-2020,FALSE
CUST-00000534,LN00004942,Personal Loan,38441,0.061172969,59,Part-time,Low,788,Male,Single,High School,12-12-2022,08-01-2023,13-01-2023,14-02-2023,FALSE
CUST-00002120,LN00001863,Education Loan,93234,0.07808518,32,Part-time,High,525,Female,Single,High School,17-09-2018,07-10-2018,14-10-2018,20-02-2019,FALSE
CUST-00001524,LN00003733,Car Loan,54682,0.071590885,54,Full-time,Low,644,Female,Single,Master,19-06-2019,12-07-2019,24-07-2019,24-08-2019,FALSE
CUST-00002666,LN00001528,Car Loan,60494,0.03605827,32,Part-time,Low,817,Male,Divorced,Bachelor,02-10-2022,25-10-2022,04-11-2022,06-12-2022,FALSE
CUST-00002187,LN00000071,Personal Loan,82317,0.11079458,38,Self-employed,Low,330,Male,Single,PhD,21-03-2018,08-04-2018,15-04-2018,26-08-2018,FALSE
CUST-00003458,LN00000444,Car Loan,66215,0.096331545,30,Self-employed,High,595,Male,Married,Master,29-09-2018,20-10-2018,27-10-2018,11-03-2019,TRUE
CUST-00002590,LN00004695,Education Loan,79587,0.074355489,34,Self-employed,Medium,713,Female,Married,Master,08-05-2022,08-05-2022,17-05-2022,04-10-2022,TRUE
CUST-00004420,LN00000387,Car Loan,7949,0.080282286,54,Full-time,Medium,434,Male,Married,High School,07-12-2022,11-12-2022,17-12-2022,15-04-2023,FALSE
CUST-00001941,LN00001870,Home Loan,56393,0.062425185,46,Part-time,Low,824,Female,Married,Master,12-12-2021,03-01-2022,04-01-2022,01-03-2022,TRUE
CUST-00003737,LN00004649,Education Loan,74553,0.105435843,51,Part-time,Low,303,Male,Married,Master,06-02-2019,26-02-2019,12-03-2019,18-05-2019,FALSE
CUST-00000073,LN00002012,Personal Loan,7941,0.10845933,53,Self-employed,Low,477,Male,Married,PhD,12-12-2020,30-12-2020,08-01-2021,14-02-2021,FALSE
CUST-00002888,LN00002922,Home Loan,26934,0.082350406,59,Self-employed,High,558,Male,Married,Master,29-09-2018,30-09-2018,10-10-2018,01-12-2018,TRUE
CUST-00000988,LN00003352,Personal Loan,24386,0.09535296,16,Part-time,Low,364,Female,Married,High School,14-06-2020,11-07-2020,12-07-2020,22-12-2020,FALSE
CUST-00001346,LN00000280,Personal Loan,62886,0.082629302,52,Part-time,High,662,Female,Married,PhD,16-08-2018,31-08-2018,12-09-2018,09-12-2018,FALSE
CUST-00003413,LN00000771,Home Loan,76745,0.059949118,19,Self-employed,Low,316,Male,Divorced,Master,12-09-2022,13-09-2022,22-09-2022,18-12-2022,FALSE
CUST-00001787,LN00000954,Education Loan,84251,0.073822649,22,Part-time,Low,499,Female,Divorced,High School,06-01-2019,14-01-2019,20-01-2019,12-07-2019,FALSE
CUST-00001032,LN00004425,Personal Loan,95456,0.08197892,27,Part-time,Low,843,Male,Married,PhD,13-12-2019,30-12-2019,02-01-2020,26-02-2020,FALSE
CUST-00002007,LN00001560,Home Loan,54413,0.073181784,50,Full-time,Medium,511,Female,Married,Master,11-07-2018,26-07-2018,31-07-2018,16-11-2018,FALSE
CUST-00001231,LN00002498,Home Loan,57800,0.076720201,58,Self-employed,Low,734,Male,Married,High School,06-09-2020,12-09-2020,20-09-2020,23-01-2021,FALSE
CUST-00000411,LN00003447,Personal Loan,98239,0.078629007,35,Part-time,Low,572,Male,Single,PhD,12-11-2020,20-11-2020,24-11-2020,19-05-2021,FALSE
CUST-00002306,LN00003368,Personal Loan,43318,0.078786823,32,Full-time,Low,589,Female,Divorced,High School,25-04-2022,06-05-2022,15-05-2022,08-10-2022,FALSE
CUST-00001820,LN00003548,Education Loan,71173,0.080783877,34,Full-time,Low,782,Male,Married,PhD,21-09-2021,09-10-2021,12-10-2021,17-02-2022,FALSE
CUST-00003093,LN00002441,Home Loan,71390,0.064090924,49,Full-time,High,533,Female,Divorced,Master,07-06-2021,29-06-2021,01-07-2021,20-09-2021,FALSE
CUST-00002592,LN00000109,Car Loan,53329,0.069244758,58,Full-time,High,707,Male,Married,Bachelor,03-04-2022,03-04-2022,09-04-2022,24-07-2022,FALSE
CUST-00002503,LN00004455,Car Loan,44088,0.060731236,19,Full-time,Low,445,Female,Single,PhD,03-05-2019,30-05-2019,05-06-2019,20-08-2019,TRUE
CUST-00000662,LN00000956,Personal Loan,40811,0.094667233,18,Full-time,High,729,Male,Married,Master,04-01-2020,09-01-2020,15-01-2020,27-02-2020,TRUE
CUST-00001230,LN00003361,Personal Loan,56479,0.048415296,13,Full-time,Low,731,Male,Divorced,PhD,02-04-2021,28-04-2021,02-05-2021,17-07-2021,TRUE
CUST-00001357,LN00003490,Education Loan,86392,0.097303855,41,Self-employed,Low,844,Female,Divorced,Bachelor,17-12-2021,18-12-2021,30-12-2021,02-05-2022,FALSE
CUST-00003093,LN00000318,Car Loan,88369,0.100795241,24,Self-employed,High,796,Male,Divorced,High School,15-10-2021,09-11-2021,18-11-2021,02-04-2022,FALSE
CUST-00001674,LN00000341,Personal Loan,20963,0.075467291,34,Self-employed,High,388,Female,Divorced,Bachelor,07-04-2021,23-04-2021,30-04-2021,17-10-2021,TRUE
CUST-00001089,LN00004445,Personal Loan,56123,0.040952944,40,Full-time,Low,710,Male,Married,Bachelor,17-03-2022,06-04-2022,16-04-2022,01-10-2022,FALSE
CUST-00003649,LN00002075,Car Loan,93705,0.074580342,49,Part-time,Medium,540,Male,Single,High School,28-04-2020,11-05-2020,12-05-2020,12-06-2020,FALSE
CUST-00003551,LN00000638,Personal Loan,74477,0.079037238,48,Full-time,Low,522,Male,Single,Bachelor,14-12-2018,26-12-2018,29-12-2018,22-05-2019,FALSE
CUST-00001961,LN00004497,Car Loan,15388,0.064841027,31,Self-employed,Low,767,Male,Married,Master,05-02-2020,26-02-2020,26-02-2020,19-04-2020,FALSE
CUST-00003446,LN00004464,Car Loan,6569,0.072271724,44,Self-employed,Medium,621,Female,Married,PhD,07-05-2021,17-05-2021,22-05-2021,10-09-2021,FALSE
CUST-00000500,LN00002391,Education Loan,70836,0.102952928,40,Full-time,High,674,Female,Divorced,Bachelor,20-05-2021,04-06-2021,09-06-2021,31-07-2021,FALSE
CUST-00000326,LN00003989,Car Loan,37586,0.089973907,26,Self-employed,Medium,411,Female,Married,PhD,13-11-2019,30-11-2019,02-12-2019,26-04-2020,FALSE
CUST-00004649,LN00005000,Personal Loan,13015,0.066131538,34,Part-time,Low,826,Male,Single,PhD,21-03-2021,09-04-2021,09-04-2021,17-07-2021,FALSE
CUST-00000888,LN00003194,Home Loan,46002,0.056036012,53,Part-time,High,711,Female,Married,High School,31-07-2019,29-08-2019,09-09-2019,26-01-2020,FALSE
CUST-00000996,LN00003937,Home Loan,7254,0.07509474,14,Part-time,Medium,568,Female,Married,Bachelor,14-06-2019,16-06-2019,20-06-2019,02-10-2019,FALSE
CUST-00003674,LN00004282,Home Loan,18144,0.076798148,48,Full-time,Medium,551,Male,Single,High School,18-01-2021,18-01-2021,29-01-2021,12-07-2021,FALSE
CUST-00003041,LN00002367,Education Loan,25214,0.087442988,40,Self-employed,Low,673,Female,Single,High School,03-11-2020,16-11-2020,29-11-2020,29-04-2021,FALSE
CUST-00000929,LN00003003,Personal Loan,81719,0.071970249,56,Self-employed,Medium,749,Male,Married,PhD,19-01-2018,04-02-2018,04-02-2018,21-07-2018,FALSE
CUST-00002969,LN00004690,Education Loan,72774,0.087672494,19,Part-time,Low,836,Male,Divorced,Master,10-01-2021,12-01-2021,14-01-2021,08-05-2021,FALSE
CUST-00004404,LN00001566,Education Loan,7090,0.109027311,33,Self-employed,High,667,Female,Divorced,PhD,20-11-2022,01-12-2022,08-12-2022,05-05-2023,FALSE
CUST-00001923,LN00000793,Education Loan,12637,0.092232515,40,Full-time,Medium,554,Female,Divorced,High School,13-09-2019,14-09-2019,23-09-2019,16-11-2019,FALSE
CUST-00004566,LN00003705,Personal Loan,23415,0.079278672,13,Part-time,High,762,Female,Single,Bachelor,23-03-2022,24-03-2022,01-04-2022,21-08-2022,FALSE
CUST-00003256,LN00002401,Personal Loan,25071,0.077252743,52,Full-time,High,567,Female,Single,Master,02-01-2018,13-01-2018,15-01-2018,09-03-2018,FALSE
CUST-00001655,LN00000355,Personal Loan,59243,0.074649903,56,Full-time,Low,425,Male,Divorced,Master,10-07-2021,04-08-2021,12-08-2021,22-09-2021,FALSE
CUST-00000625,LN00004202,Home Loan,42240,0.097709614,12,Self-employed,Medium,692,Female,Married,Bachelor,13-04-2022,12-05-2022,18-05-2022,25-10-2022,FALSE
CUST-00004345,LN00003896,Car Loan,84807,0.070590298,55,Full-time,High,633,Male,Married,Bachelor,22-02-2022,14-03-2022,21-03-2022,31-08-2022,TRUE
CUST-00002372,LN00004514,Personal Loan,34434,0.080678341,31,Part-time,Medium,667,Female,Married,Master,03-12-2018,07-12-2018,12-12-2018,10-03-2019,FALSE
CUST-00004700,LN00004018,Personal Loan,70724,0.080767969,32,Full-time,Medium,755,Male,Single,High School,13-10-2018,09-11-2018,23-11-2018,15-03-2019,FALSE
CUST-00000059,LN00004738,Education Loan,76697,0.072473237,48,Self-employed,Medium,366,Female,Single,Master,11-09-2018,03-10-2018,15-10-2018,24-01-2019,FALSE
CUST-00002317,LN00002253,Personal Loan,29732,0.059413017,19,Full-time,Medium,365,Female,Divorced,Master,20-08-2019,04-09-2019,17-09-2019,21-11-2019,FALSE
CUST-00001278,LN00000565,Car Loan,12314,0.084844618,38,Full-time,High,699,Male,Married,Master,17-02-2022,21-02-2022,25-02-2022,26-05-2022,FALSE
CUST-00000687,LN00003454,Home Loan,24954,0.07908494,58,Self-employed,Medium,586,Female,Single,High School,09-05-2021,07-06-2021,16-06-2021,23-10-2021,FALSE
CUST-00004611,LN00001303,Personal Loan,58108,0.087503607,46,Self-employed,Low,485,Female,Single,Bachelor,08-08-2021,10-08-2021,22-08-2021,31-01-2022,FALSE
CUST-00000533,LN00001751,Home Loan,88044,0.071995995,17,Self-employed,Low,583,Female,Divorced,Bachelor,25-07-2021,19-08-2021,26-08-2021,13-02-2022,FALSE
CUST-00003176,LN00002591,Personal Loan,88505,0.098312319,56,Self-employed,Medium,815,Female,Married,Bachelor,20-09-2021,25-09-2021,06-10-2021,08-01-2022,FALSE
CUST-00003905,LN00000258,Home Loan,37668,0.066848393,55,Self-employed,Medium,536,Male,Single,High School,02-06-2022,20-06-2022,03-07-2022,13-08-2022,TRUE
CUST-00004498,LN00001596,Personal Loan,24061,0.105680604,30,Self-employed,Low,317,Male,Single,High School,05-12-2021,16-12-2021,29-12-2021,06-06-2022,FALSE
CUST-00003853,LN00001047,Education Loan,80252,0.053785452,29,Self-employed,Medium,713,Female,Single,Bachelor,18-05-2021,25-05-2021,08-06-2021,21-07-2021,FALSE
CUST-00003405,LN00002233,Home Loan,40749,0.086521551,12,Full-time,High,308,Male,Single,PhD,30-09-2019,05-10-2019,18-10-2019,22-01-2020,FALSE
CUST-00002769,LN00002595,Education Loan,17907,0.08713146,36,Full-time,Medium,719,Female,Married,PhD,30-10-2020,12-11-2020,13-11-2020,06-04-2021,FALSE
CUST-00002925,LN00004078,Education Loan,19777,0.068066644,38,Full-time,Medium,328,Male,Divorced,Bachelor,17-06-2021,09-07-2021,15-07-2021,20-11-2021,TRUE
CUST-00002656,LN00003585,Personal Loan,94229,0.086365909,18,Part-time,High,647,Male,Married,PhD,19-12-2022,16-01-2023,29-01-2023,05-05-2023,FALSE
CUST-00002141,LN00001641,Education Loan,52745,0.09919278,55,Self-employed,Medium,749,Male,Divorced,PhD,07-07-2020,09-07-2020,09-07-2020,21-08-2020,FALSE
CUST-00000574,LN00001712,Education Loan,92865,0.046747717,53,Full-time,High,679,Female,Single,Bachelor,30-03-2020,09-04-2020,15-04-2020,28-06-2020,FALSE
CUST-00001566,LN00000049,Personal Loan,82818,0.087541172,40,Self-employed,High,665,Male,Married,Bachelor,08-04-2021,14-04-2021,28-04-2021,11-10-2021,FALSE
CUST-00001806,LN00000168,Education Loan,24624,0.042600938,42,Part-time,Low,526,Male,Divorced,High School,12-11-2019,20-11-2019,25-11-2019,10-05-2020,FALSE
CUST-00000437,LN00001854,Home Loan,24321,0.065515028,55,Self-employed,Low,417,Female,Divorced,PhD,26-03-2020,18-04-2020,21-04-2020,03-10-2020,FALSE
CUST-00003082,LN00003855,Home Loan,11488,0.104437495,54,Full-time,Medium,711,Male,Single,PhD,16-04-2020,26-04-2020,28-04-2020,27-07-2020,TRUE
CUST-00002504,LN00003742,Car Loan,23574,0.071273269,47,Part-time,Low,655,Female,Divorced,Bachelor,04-08-2020,16-08-2020,24-08-2020,25-10-2020,FALSE
CUST-00002463,LN00002069,Car Loan,6240,0.062391801,30,Self-employed,Medium,553,Male,Divorced,Master,18-04-2019,05-05-2019,10-05-2019,19-08-2019,FALSE
CUST-00003590,LN00000392,Car Loan,44221,0.077030934,17,Part-time,Medium,842,Female,Divorced,Bachelor,28-11-2022,07-12-2022,20-12-2022,25-05-2023,FALSE
CUST-00001399,LN00002951,Car Loan,11478,0.111018595,36,Self-employed,Low,743,Male,Single,High School,17-04-2019,12-05-2019,17-05-2019,25-09-2019,TRUE
CUST-00001555,LN00001450,Education Loan,56645,0.052524766,42,Part-time,Low,380,Female,Married,Master,21-11-2022,19-12-2022,31-12-2022,21-02-2023,FALSE
CUST-00002752,LN00000229,Home Loan,20262,0.064230351,20,Full-time,Medium,345,Male,Single,Master,27-11-2019,28-11-2019,28-11-2019,24-02-2020,FALSE
CUST-00002930,LN00003253,Car Loan,53796,0.102461475,31,Self-employed,Medium,348,Male,Divorced,Master,17-08-2018,15-09-2018,19-09-2018,26-01-2019,FALSE
CUST-00004858,LN00000352,Education Loan,5432,0.107865535,21,Self-employed,Medium,748,Female,Divorced,High School,02-12-2021,08-12-2021,22-12-2021,17-03-2022,FALSE
CUST-00003828,LN00002273,Personal Loan,96257,0.078448532,48,Self-employed,High,706,Male,Married,PhD,23-11-2021,22-12-2021,02-01-2022,07-06-2022,FALSE
CUST-00003922,LN00004038,Home Loan,65291,0.061414209,38,Full-time,Medium,582,Male,Divorced,Bachelor,11-05-2021,25-05-2021,31-05-2021,21-09-2021,FALSE
CUST-00003267,LN00000234,Personal Loan,80104,0.111437653,24,Part-time,Medium,772,Female,Married,High School,04-09-2022,13-09-2022,26-09-2022,22-12-2022,TRUE
CUST-00002694,LN00000266,Car Loan,60399,0.103916636,52,Full-time,Medium,715,Female,Divorced,High School,05-06-2022,16-06-2022,19-06-2022,23-11-2022,FALSE
CUST-00002945,LN00000858,Car Loan,80714,0.090184205,13,Part-time,Low,420,Male,Divorced,Master,18-02-2018,09-03-2018,20-03-2018,05-09-2018,FALSE
CUST-00003498,LN00000499,Car Loan,51428,0.067813965,32,Self-employed,Low,302,Female,Single,Master,28-12-2019,21-01-2020,03-02-2020,15-07-2020,FALSE
CUST-00004072,LN00000877,Home Loan,88731,0.07926456,44,Part-time,High,615,Male,Single,High School,09-09-2022,30-09-2022,01-10-2022,01-12-2022,FALSE
CUST-00004957,LN00002259,Personal Loan,1302,0.077594599,35,Part-time,Medium,759,Female,Married,PhD,21-08-2020,29-08-2020,12-09-2020,19-10-2020,FALSE
CUST-00001975,LN00004195,Personal Loan,83558,0.08496277,55,Self-employed,Medium,526,Female,Single,Master,23-01-2021,18-02-2021,02-03-2021,13-04-2021,FALSE
CUST-00000867,LN00001645,Home Loan,1055,0.101765022,53,Self-employed,Medium,378,Female,Married,High School,28-04-2018,16-05-2018,24-05-2018,24-08-2018,FALSE
CUST-00001054,LN00002393,Car Loan,9717,0.093191256,45,Part-time,Medium,843,Female,Single,Master,02-09-2019,23-09-2019,28-09-2019,21-11-2019,FALSE
CUST-00002535,LN00003325,Car Loan,29699,0.063839359,20,Self-employed,Medium,370,Male,Married,Bachelor,02-01-2021,07-01-2021,15-01-2021,15-04-2021,FALSE
CUST-00000028,LN00002952,Education Loan,74686,0.100647447,13,Self-employed,Medium,496,Female,Divorced,Bachelor,06-02-2018,01-03-2018,08-03-2018,03-07-2018,TRUE
CUST-00003218,LN00004620,Home Loan,68661,0.084696982,41,Part-time,Low,357,Male,Married,Bachelor,15-09-2021,07-10-2021,21-10-2021,24-03-2022,FALSE
CUST-00002336,LN00002648,Personal Loan,45247,0.090305987,33,Full-time,High,723,Male,Single,Master,20-12-2021,07-01-2022,07-01-2022,03-03-2022,FALSE
CUST-00004677,LN00004952,Education Loan,17748,0.101998113,57,Full-time,Low,768,Male,Married,Master,06-07-2018,06-07-2018,07-07-2018,28-10-2018,FALSE
CUST-00002998,LN00002257,Personal Loan,5621,0.063326296,22,Self-employed,Low,347,Male,Single,PhD,08-11-2021,09-11-2021,10-11-2021,31-12-2021,FALSE
CUST-00002158,LN00001433,Personal Loan,16034,0.079462616,54,Part-time,Low,734,Male,Divorced,Bachelor,04-04-2019,18-04-2019,30-04-2019,11-10-2019,TRUE
CUST-00002692,LN00000481,Education Loan,6126,0.072028182,28,Self-employed,High,484,Female,Single,PhD,17-09-2020,27-09-2020,28-09-2020,28-12-2020,FALSE
CUST-00003343,LN00002971,Personal Loan,6122,0.056482109,47,Full-time,Medium,464,Female,Divorced,High School,17-02-2020,13-03-2020,26-03-2020,24-08-2020,FALSE
CUST-00001556,LN00001666,Education Loan,19030,0.08520065,24,Full-time,High,630,Male,Divorced,High School,06-11-2022,23-11-2022,26-11-2022,22-04-2023,TRUE
CUST-00000276,LN00000329,Education Loan,83838,0.117673348,18,Part-time,Low,629,Male,Single,Bachelor,19-05-2020,19-05-2020,25-05-2020,16-11-2020,FALSE
CUST-00002737,LN00003255,Education Loan,85717,0.052398834,27,Part-time,Low,420,Female,Divorced,PhD,25-08-2021,28-08-2021,03-09-2021,12-10-2021,FALSE
CUST-00003683,LN00000417,Car Loan,56658,0.079515791,44,Full-time,Low,512,Male,Single,Master,20-12-2021,10-01-2022,10-01-2022,11-03-2022,TRUE
CUST-00001348,LN00002302,Car Loan,39638,0.089608144,56,Part-time,Low,806,Female,Married,PhD,16-11-2021,19-11-2021,26-11-2021,20-01-2022,FALSE
CUST-00003090,LN00000945,Home Loan,68067,0.081846173,12,Full-time,Medium,467,Male,Divorced,High School,16-09-2021,14-10-2021,17-10-2021,04-03-2022,TRUE
